review_text,rating,date,language,sentiment,confidence,sentiment_clean,predicted_category,category_confidence,category,confidence_band,review_length,label_source,label,label_method
Some of drivers except the hire and a little bit later cancel the trip. Again and again we have to try another tuk tuk... In such a occasion If I waned to cancel .. There is no icon visible to cancel the trip...,3,2025-11-22 18:43:38,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5275169610977173,Driver Behavior & Safety,medium,211,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
dilvery patnar is not available every time they will late and diliver food after the cold food. plses slove the problem,1,2025-11-22 18:12:07,English,Negative,0.9991,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.7796232104301453,Delivery Issues,high,119,zero-shot-bart-large-mnli,Delivery Issues,auto_high_confidence
Drivers charged higher than the app showing price. I called head office there not answering such useless service Uber is better than pick me don't download this app there are not supporting to there customers,1,2025-11-22 13:08:41,English,Negative,0.999,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.6716665625572205,Support & Refunds,high,208,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
app eka hirawenawa aluth update eka.,1,2025-11-21 09:44:40,English,Negative,0.9901,NEGATIVE,"privacy, security, data, account safety",0.2726211547851562,Privacy & Security,low,36,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"Your Map is not lively updating while on a trip. Sometimes it shows the ride is standby while we are on the move, sometimes until we end the trip the map does not update in real time. Fix this issue soon as it has been going on for a while.",1,2025-11-21 08:40:26,English,Negative,0.9991,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.4528738856315613,App Bugs,medium,240,zero-shot-bart-large-mnli,App Bugs,keyword_rule
app was not working properly,1,2025-11-20 13:26:58,English,Negative,0.9998,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.5279067754745483,App Bugs,medium,28,zero-shot-bart-large-mnli,App Bugs,keyword_rule
there is a new bidding system for the drivers and they are playing with our money. one of those beggers charged Rs.600 for a Rs.200 worth ride.. disgusting,1,2025-11-20 08:03:36,English,Negative,0.9986,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.8016317486763,Pricing & Bidding,high,155,zero-shot-bart-large-mnli,Pricing & Bidding,auto_high_confidence
the new bidding system is really bad all the drivers would only get trips which they get bids so bad time to move on to another app,1,2025-11-19 21:54:54,English,Negative,0.9998,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.7064537405967712,Pricing & Bidding,high,131,zero-shot-bart-large-mnli,Pricing & Bidding,auto_high_confidence
"very poor customer service, I lost 1600 rupees which was not refunded even after 3 days, nor have they given a solution for my issues yes I contacted 1331 and their other lines, but they don't seem to be answering my calls anymore. move on to another app, pick me as an app has so many bugs like double booking, cancellation charges when the driver cancels,",1,2025-11-19 19:41:23,English,Negative,0.9996,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.9350093007087708,Support & Refunds,high,357,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
low prices for hires.,5,2025-11-19 15:59:02,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.2676438987255096,Driver Behavior & Safety,low,21,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
this app not working sometimes. keep showing loading menu again and again. nothing loads even not loading interface app. this is 4th time this happened. so much bug all over the app. not recommending this. much better uber,2,2025-11-19 08:19:04,English,Negative,0.999,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.818133533000946,App Bugs,high,222,zero-shot-bart-large-mnli,App Bugs,auto_high_confidence
Bidding is not available at the start of a search. Here in Weligama rates are too low and no one answers.,3,2025-11-18 21:06:33,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.5120924711227417,Support & Refunds,medium,105,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
*Very bad* service.Don't use this app at all time.Specialy In rainny whether condition & some times normal whether condition drivers are didn't get our trip.,1,2025-11-18 16:12:23,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.4781633615493774,Driver Behavior & Safety,medium,157,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
Ponna app ekk update witri no hire pickups vehicles laga thibilath gana wadi wenkn innw,1,2025-11-17 16:52:32,English,Negative,0.9974,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.2940434515476227,Driver Behavior & Safety,low,87,zero-shot-bart-large-mnli,App Bugs,keyword_rule
some auto drivers is texting me personally better hide the customer numbers to the drivers,2,2025-11-17 09:08:32,English,Negative,0.9996,NEGATIVE,"privacy, security, data, account safety",0.6854238510131836,Privacy & Security,high,90,zero-shot-bart-large-mnli,Privacy & Security,auto_high_confidence
"latest update is having number of issues. 1. after driver accepting the trip, the screen is still showing the loading UI. 2. Cancelling a trip is also having some troubles. 3. app suddenly crashes fix these issues immediately and give a proper and QA tested app.",2,2025-11-17 06:18:21,English,Negative,0.9977,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.7855786085128784,App Bugs,high,262,zero-shot-bart-large-mnli,App Bugs,auto_high_confidence
Don't take unexperienced drivers because last pickme drive that driver said he don't know about that ride route there fire I waste my time.,5,2025-11-15 18:50:40,English,Negative,0.9971,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.9207978248596193,Driver Behavior & Safety,high,139,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
it's good but sometimes the drivers are asking more money or they cancelled the trip,3,2025-11-14 00:36:04,English,Negative,0.9951,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5223150849342346,Driver Behavior & Safety,medium,84,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
Alarming lack of support option for the customer and safety,2,2025-11-12 18:22:19,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.4460100531578064,Support & Refunds,low,59,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
"helpful but sometimes rides are not near and drivers are scaming and playing by taking the ride said coming after 20 - 30 mins canselling it and then calls us and yells at us one time i blamed him so much that he suicide himself by crashing into a bus '""! LOL.it is a joke but sometimes pickme is so annoying 😅🫠🫠",2,2025-11-12 10:46:22,English,Negative,0.9982,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.9331738352775574,Driver Behavior & Safety,high,312,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
While the travel they blocked the app now. I need an update. but I don't have enough space. I faced severe problem,1,2025-11-11 16:02:09,English,Negative,0.9995,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.2610997855663299,App Bugs,low,114,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"App and featurewise, I'd say this is the go-to app for rides in Sri Lanka. However I must say that it's totally frustrating to find a driver sometimes. Some drivers accept and cacel them after some time. Some ask for more money, and still cancel the trip after acceping bid. Some demands over twice the trip's original estimation. 😂 So, App is great, but drivers are below the average 😅",3,2025-11-11 08:14:46,English,Negative,0.9934,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.750540018081665,Driver Behavior & Safety,high,386,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"worst traveling experience. You need to pay additionally like 150 rupees than other apps like uber or other apps. But still u travel the same location. Eventhough how much early you get ready, How much you pay more,This app doesn't care your time Riders cancel trips mostly when it's card payment . I would give 0 stars for this review if it is possible. I'm switching to uber asap. Don't use this app if you are looking for a budget friendly ride",1,2025-11-11 08:09:16,English,Negative,0.9992,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.3745003342628479,Driver Behavior & Safety,low,447,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"This app doesn't work when it rains :) it won't do the basic job it has to ? which is hailing us a ride ? you say there's general performance improvements in your updates, but the trip progress when you need to track the tuk honestly is lagging behind. the locations aren't getting updated. people send the trip details to track where the cab is and it's not getting updated ?",1,2025-11-11 07:57:51,English,Negative,0.999,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.8782090544700623,App Bugs,high,376,zero-shot-bart-large-mnli,App Bugs,auto_high_confidence
"sometimes, it shows the big rate for a little distance ,",1,2025-11-10 08:53:00,English,Negative,0.9617,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.6854504346847534,Pricing & Bidding,high,56,zero-shot-bart-large-mnli,Pricing & Bidding,auto_high_confidence
"everything using this app but, after the update its asking for a mobile number and app not working.",2,2025-11-09 07:56:47,English,Negative,0.9996,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.4010064899921417,App Bugs,low,99,zero-shot-bart-large-mnli,App Bugs,keyword_rule
very cheap driver.,1,2025-11-08 22:39:31,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8476899862289429,Driver Behavior & Safety,high,18,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Very Unsafe Experience—Lost Trust in PickMe I had a terrible experience with a PickMe driver.On my birthday night, after returning home from the beach,a driver called me around 11:30 p.m.and spoke in a sexually inappropriate way. I realized it was a PickMe driver because no one else knew about my trip. I blocked his number, but he later called me again from another one.This experience made me feel unsafe and lose all trust in PickMe.Hope the company takes serious action to protect passengers.",1,2025-11-07 16:18:13,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.9292259216308594,Driver Behavior & Safety,high,497,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
